
2024/07/16 (18:48:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (18:48:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (18:48:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/16 (18:48:26) | ===> btop++ v.1.3.2
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get device name
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (18:48:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/16 (18:48:45) | ===> btop++ v.1.3.2
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get device name
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (18:48:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/16 (19:11:33) | ===> btop++ v.1.3.2
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get device name
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (19:11:33) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/16 (19:11:43) | ===> btop++ v.1.3.2
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get device name
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (19:11:43) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/16 (19:12:04) | ===> btop++ v.1.3.2
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get device name
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/16 (19:12:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/17 (01:10:06) | ===> btop++ v.1.3.2
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get device name
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/17 (01:10:06) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/17 (16:06:12) | ===> btop++ v.1.3.2
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get device name
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/17 (16:06:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/17 (16:06:58) | ===> btop++ v.1.3.2
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get device name
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/17 (16:06:58) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/17 (16:07:55) | ===> btop++ v.1.3.2
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get device name
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/17 (16:07:55) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/17 (16:08:17) | ===> btop++ v.1.3.2
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get device name
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/17 (16:08:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/07/18 (00:12:53) | ===> btop++ v.1.3.2
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get device name
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get PCIe throughput
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/07/18 (00:12:53) | WARNING: ROCm SMI: Failed to get PCIe throughput
